Date,Region/City,Region/City-Eng,Region_ID,Day-Confirmed,Day-Deaths,Day-Recovered,Confirmed,Deaths,Recovered
2020-05-08,Челябинская область,Chelyabinsk region,74.0,68.0,0.0,40.0,967.0,3.0,188.0
2020-05-08,Чеченская Республика,Chechen Republic,95.0,31.0,0.0,0.0,705.0,8.0,369.0
2020-05-08,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,36.0,0.0,14.0,1054.0,3.0,158.0
2020-05-08,Ярославская область,Yaroslavl region,76.0,58.0,0.0,34.0,993.0,11.0,162.0
2020-05-09,Алтайский край,Altai region,22.0,20.0,0.0,9.0,641.0,3.0,173.0
2020-05-09,Амурская область,Amurskaya Oblast,28.0,12.0,0.0,0.0,135.0,1.0,20.0
2020-05-09,Архангельская область,Arkhangelsk region,29.0,28.0,0.0,12.0,400.0,1.0,149.0
2020-05-09,Астраханская область,Astrakhan region,30.0,44.0,0.0,27.0,673.0,6.0,161.0
2020-05-09,Белгородская область,Belgorod region,31.0,46.0,0.0,65.0,659.0,6.0,183.0
2020-05-09,Брянская область,Bryansk region,32.0,23.0,0.0,33.0,1537.0,17.0,450.0
2020-05-09,Владимирская область,Vladimir region,33.0,42.0,1.0,57.0,1166.0,13.0,100.0
2020-05-09,Волгоградская область,Volgograd region,34.0,102.0,0.0,54.0,893.0,12.0,287.0
2020-05-09,Вологодская область,Vologda Region,35.0,14.0,0.0,2.0,267.0,1.0,90.0
2020-05-09,Воронежская область,Voronezh region,36.0,43.0,0.0,66.0,809.0,12.0,327.0
2020-05-09,Еврейская автономная область,Jewish Autonomous Region,79.0,5.0,1.0,11.0,175.0,1.0,34.0
2020-05-09,Забайкальский край,Zabaykalsky Krai,75.0,10.0,0.0,12.0,272.0,0.0,104.0
2020-05-09,Ивановская область,Ivanovo region,37.0,26.0,3.0,31.0,679.0,10.0,164.0
2020-05-09,Иркутская область,Irkutsk region,38.0,18.0,0.0,1.0,289.0,6.0,78.0
2020-05-09,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,79.0,0.0,23.0,1168.0,3.0,192.0
2020-05-09,Калининградская область,Kaliningrad region,39.0,34.0,0.0,6.0,671.0,11.0,175.0
2020-05-09,Калужская область,Kaluga region,40.0,77.0,1.0,0.0,1641.0,14.0,224.0
2020-05-09,Камчатский край,Kamchatka Krai,41.0,10.0,0.0,10.0,363.0,0.0,60.0
2020-05-09,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,31.0,0.0,17.0,509.0,3.0,66.0
2020-05-09,Кемеровская область,Kemerovo region,42.0,29.0,1.0,12.0,233.0,6.0,62.0
2020-05-09,Костромская область,Kostroma region,44.0,10.0,0.0,11.0,343.0,3.0,96.0
2020-05-09,Краснодарский край,Krasnodar region,23.0,98.0,0.0,41.0,1830.0,21.0,595.0
2020-05-09,Красноярский край,Krasnoyarsk region,24.0,106.0,1.0,33.0,1070.0,13.0,253.0
2020-05-09,Курганская область,Kurgan region,45.0,6.0,0.0,4.0,71.0,0.0,33.0
2020-05-09,Курская область,Kursk region,46.0,71.0,0.0,54.0,1339.0,6.0,273.0
2020-05-09,Ленинградская область,Leningrad region,47.0,79.0,2.0,27.0,1433.0,6.0,393.0
2020-05-09,Липецкая область,Lipetsk region,48.0,49.0,0.0,0.0,801.0,2.0,186.0
2020-05-09,Магаданская область,Magadan Region,49.0,8.0,0.0,1.0,154.0,2.0,68.0
2020-05-09,Москва,Moscow,77.0,5667.0,54.0,2520.0,104189.0,1010.0,12779.0
2020-05-09,Московская область,Moscow region,50.0,1075.0,11.0,217.0,19425.0,186.0,1030.0
2020-05-09,Мурманская область,Murmansk region,51.0,18.0,0.0,23.0,2340.0,4.0,257.0
2020-05-09,Нижегородская область,Nizhny Novgorod Region,52.0,294.0,3.0,139.0,4180.0,26.0,649.0
2020-05-09,Новгородская область,Novgorod region,53.0,12.0,0.0,12.0,469.0,6.0,81.0
2020-05-09,Новосибирская область,Novosibirsk region,54.0,76.0,2.0,44.0,1025.0,14.0,306.0
2020-05-09,Омская область,Omsk region,55.0,22.0,0.0,8.0,245.0,6.0,54.0
2020-05-09,Оренбургская область,Orenburg region,56.0,48.0,0.0,55.0,895.0,5.0,272.0
2020-05-09,Орловская область,Oryol Region,57.0,50.0,0.0,33.0,973.0,7.0,244.0
2020-05-09,Пензенская область,Penza region,58.0,45.0,0.0,55.0,723.0,8.0,301.0
2020-05-09,Пермский край,Perm,59.0,16.0,1.0,52.0,735.0,11.0,385.0
2020-05-09,Приморский край,Primorsky Krai,25.0,45.0,0.0,31.0,808.0,10.0,181.0
2020-05-09,Псковская область,Pskov region,60.0,7.0,0.0,8.0,277.0,8.0,59.0
2020-05-09,Республика Адыгея,Republic of Adygea,1.0,8.0,0.0,26.0,220.0,7.0,140.0
2020-05-09,Республика Алтай,Altai Republic,4.0,10.0,0.0,7.0,51.0,0.0,12.0
2020-05-09,Республика Башкортостан,Republic of Bashkortostan,2.0,84.0,1.0,48.0,1416.0,15.0,409.0
2020-05-09,Республика Бурятия,The Republic of Buryatia,3.0,22.0,1.0,9.0,570.0,5.0,171.0
2020-05-09,Республика Дагестан,The Republic of Dagestan,5.0,92.0,1.0,171.0,2560.0,18.0,679.0
2020-05-09,Республика Ингушетия,The Republic of Ingushetia,6.0,44.0,0.0,13.0,1152.0,28.0,263.0
2020-05-09,Республика Калмыкия,Republic of Kalmykia,8.0,50.0,0.0,8.0,455.0,5.0,102.0
2020-05-09,Республика Карелия,The Republic of Karelia,10.0,3.0,0.0,1.0,128.0,0.0,31.0
2020-05-09,Республика Коми,Komi Republic,11.0,10.0,3.0,20.0,803.0,14.0,214.0
2020-05-09,Республика Крым,Republic of Crimea,82.0,0.0,1.0,13.0,177.0,2.0,57.0
2020-05-09,Республика Марий Эл,Mari El Republic,12.0,37.0,1.0,52.0,882.0,5.0,589.0
2020-05-09,Республика Мордовия,The Republic of Mordovia,13.0,47.0,0.0,37.0,1102.0,8.0,197.0
2020-05-09,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,40.0,0.0,17.0,477.0,4.0,83.0
2020-05-09,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,69.0,0.0,34.0,1505.0,10.0,296.0
2020-05-09,Республика Татарстан,Republic of Tatarstan,16.0,88.0,1.0,112.0,1586.0,5.0,340.0
2020-05-09,Республика Тыва,Tyva Republic,17.0,4.0,0.0,0.0,60.0,0.0,29.0
2020-05-09,Республика Хакасия,The Republic of Khakassia,19.0,36.0,0.0,44.0,403.0,8.0,94.0
2020-05-09,Республика Чувашия,Chuvash Republic,21.0,63.0,0.0,25.0,1081.0,8.0,200.0
2020-05-09,Ростовская область,Rostov region,61.0,80.0,3.0,76.0,1674.0,19.0,338.0
2020-05-09,Рязанская область,Ryazan Oblast,62.0,85.0,0.0,45.0,1560.0,5.0,198.0
2020-05-09,Самарская область,Samara Region,63.0,75.0,1.0,20.0,877.0,9.0,102.0
2020-05-09,Санкт-Петербург,St. Petersburg,78.0,425.0,5.0,65.0,6990.0,53.0,1662.0
2020-05-09,Саратовская область,Saratov region,64.0,57.0,0.0,39.0,1007.0,4.0,196.0
2020-05-09,Сахалинская область,Sakhalin region,65.0,6.0,0.0,0.0,37.0,0.0,20.0
2020-05-09,Свердловская область,Sverdlovsk region,66.0,121.0,0.0,32.0,1705.0,3.0,269.0
2020-05-09,Севастополь,Sevastopol,92.0,1.0,0.0,3.0,119.0,2.0,21.0
2020-05-09,Смоленская область,Smolensk region,67.0,22.0,2.0,160.0,668.0,7.0,254.0
2020-05-09,Ставропольский край,Stavropol region,26.0,69.0,0.0,30.0,1012.0,20.0,279.0
2020-05-09,Тамбовская область,Tambov Region,68.0,90.0,0.0,61.0,1221.0,2.0,250.0
2020-05-09,Тверская область,Tver region,69.0,38.0,2.0,53.0,822.0,10.0,316.0
2020-05-09,Томская область,Tomsk region,70.0,15.0,0.0,3.0,191.0,2.0,51.0
2020-05-09,Тульская область,Tula region,71.0,86.0,1.0,3.0,1706.0,12.0,266.0
2020-05-09,Тюменская область,Tyumen region,72.0,23.0,0.0,13.0,730.0,5.0,284.0
2020-05-09,Удмуртская Республика,Udmurt republic,18.0,7.0,0.0,15.0,352.0,11.0,106.0
2020-05-09,Ульяновская область,Ulyanovsk region,73.0,84.0,0.0,24.0,765.0,4.0,144.0
2020-05-09,Хабаровский край,Khabarovsk region,27.0,41.0,0.0,89.0,862.0,7.0,345.0
2020-05-09,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,43.0,0.0,17.0,626.0,4.0,219.0
2020-05-09,Челябинская область,Chelyabinsk region,74.0,91.0,1.0,61.0,1058.0,4.0,249.0
2020-05-09,Чеченская Республика,Chechen Republic,95.0,28.0,0.0,35.0,733.0,8.0,404.0
2020-05-09,Чукотский автономный округ,Chukotka Autonomous Okrug,87.0,1.0,0.0,3.0,28.0,0.0,11.0
2020-05-09,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,51.0,0.0,0.0,1105.0,3.0,158.0
2020-05-09,Ярославская область,Yaroslavl region,76.0,58.0,0.0,0.0,1051.0,11.0,162.0
2020-05-10,Алтайский край,Altai region,22.0,28.0,0.0,31.0,669.0,3.0,204.0
2020-05-10,Амурская область,Amurskaya Oblast,28.0,5.0,0.0,4.0,140.0,1.0,24.0
2020-05-10,Архангельская область,Arkhangelsk region,29.0,25.0,2.0,7.0,425.0,3.0,156.0
2020-05-10,Астраханская область,Astrakhan region,30.0,58.0,0.0,16.0,731.0,6.0,177.0
2020-05-10,Белгородская область,Belgorod region,31.0,48.0,0.0,25.0,707.0,6.0,208.0
2020-05-10,Брянская область,Bryansk region,32.0,68.0,0.0,50.0,1605.0,17.0,500.0
2020-05-10,Владимирская область,Vladimir region,33.0,83.0,2.0,0.0,1249.0,15.0,100.0
2020-05-10,Волгоградская область,Volgograd region,34.0,119.0,0.0,7.0,1012.0,12.0,294.0
2020-05-10,Вологодская область,Vologda Region,35.0,19.0,0.0,8.0,286.0,1.0,98.0
2020-05-10,Воронежская область,Voronezh region,36.0,39.0,0.0,5.0,848.0,12.0,332.0
2020-05-10,Еврейская автономная область,Jewish Autonomous Region,79.0,4.0,0.0,0.0,179.0,1.0,34.0
2020-05-10,Забайкальский край,Zabaykalsky Krai,75.0,33.0,0.0,7.0,305.0,0.0,111.0
2020-05-10,Ивановская область,Ivanovo region,37.0,79.0,0.0,13.0,758.0,10.0,177.0
2020-05-10,Иркутская область,Irkutsk region,38.0,25.0,0.0,3.0,314.0,6.0,81.0
2020-05-10,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,77.0,0.0,7.0,1245.0,3.0,199.0
2020-05-10,Калининградская область,Kaliningrad region,39.0,42.0,0.0,13.0,713.0,11.0,188.0
2020-05-10,Калужская область,Kaluga region,40.0,89.0,1.0,4.0,1730.0,15.0,228.0
2020-05-10,Камчатский край,Kamchatka Krai,41.0,13.0,0.0,5.0,376.0,0.0,65.0
2020-05-10,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,18.0,0.0,20.0,527.0,3.0,86.0
2020-05-10,Кемеровская область,Kemerovo region,42.0,18.0,0.0,10.0,251.0,6.0,72.0
2020-05-10,Кировская область,Kirov region,43.0,73.0,1.0,75.0,854.0,5.0,263.0
2020-05-10,Костромская область,Kostroma region,44.0,14.0,0.0,11.0,357.0,3.0,107.0
2020-05-10,Краснодарский край,Krasnodar region,23.0,99.0,1.0,27.0,1929.0,22.0,622.0
2020-05-10,Красноярский край,Krasnoyarsk region,24.0,73.0,1.0,31.0,1143.0,14.0,284.0
2020-05-10,Курганская область,Kurgan region,45.0,2.0,0.0,0.0,73.0,0.0,33.0
2020-05-10,Курская область,Kursk region,46.0,71.0,0.0,25.0,1410.0,6.0,298.0
2020-05-10,Ленинградская область,Leningrad region,47.0,67.0,0.0,30.0,1500.0,6.0,423.0
2020-05-10,Липецкая область,Lipetsk region,48.0,48.0,1.0,0.0,849.0,3.0,186.0
2020-05-10,Магаданская область,Magadan Region,49.0,1.0,1.0,5.0,155.0,3.0,73.0
2020-05-10,Москва,Moscow,77.0,5551.0,58.0,1011.0,109740.0,1068.0,13790.0
2020-05-10,Московская область,Moscow region,50.0,1133.0,9.0,206.0,20558.0,195.0,1236.0
2020-05-10,Мурманская область,Murmansk region,51.0,31.0,1.0,13.0,2371.0,5.0,270.0
2020-05-10,Нижегородская область,Nizhny Novgorod Region,52.0,262.0,3.0,12.0,4442.0,29.0,661.0
2020-05-10,Новгородская область,Novgorod region,53.0,28.0,0.0,21.0,497.0,6.0,102.0
2020-05-10,Новосибирская область,Novosibirsk region,54.0,75.0,1.0,1.0,1100.0,15.0,307.0
2020-05-10,Омская область,Omsk region,55.0,34.0,0.0,0.0,279.0,6.0,54.0
2020-05-10,Оренбургская область,Orenburg region,56.0,42.0,0.0,12.0,937.0,5.0,284.0
2020-05-10,Орловская область,Oryol Region,57.0,50.0,2.0,5.0,1023.0,9.0,249.0
2020-05-10,Пензенская область,Penza region,58.0,41.0,0.0,49.0,764.0,8.0,350.0
2020-05-10,Пермский край,Perm,59.0,8.0,0.0,6.0,743.0,11.0,391.0
2020-05-10,Приморский край,Primorsky Krai,25.0,48.0,0.0,12.0,856.0,10.0,193.0
2020-05-10,Псковская область,Pskov region,60.0,16.0,0.0,7.0,293.0,8.0,66.0
2020-05-10,Республика Адыгея,Republic of Adygea,1.0,4.0,0.0,33.0,224.0,7.0,173.0
2020-05-10,Республика Алтай,Altai Republic,4.0,1.0,0.0,5.0,52.0,0.0,17.0
2020-05-10,Республика Башкортостан,Republic of Bashkortostan,2.0,75.0,0.0,26.0,1491.0,15.0,435.0
2020-05-10,Республика Бурятия,The Republic of Buryatia,3.0,50.0,0.0,6.0,620.0,5.0,177.0
2020-05-10,Республика Дагестан,The Republic of Dagestan,5.0,93.0,0.0,93.0,2653.0,18.0,772.0
2020-05-10,Республика Ингушетия,The Republic of Ingushetia,6.0,47.0,1.0,9.0,1199.0,29.0,272.0
2020-05-10,Республика Калмыкия,Republic of Kalmykia,8.0,18.0,1.0,3.0,473.0,6.0,105.0
2020-05-10,Республика Карелия,The Republic of Karelia,10.0,20.0,0.0,1.0,148.0,0.0,32.0
2020-05-10,Республика Коми,Komi Republic,11.0,20.0,0.0,5.0,823.0,14.0,219.0
2020-05-10,Республика Крым,Republic of Crimea,82.0,12.0,0.0,7.0,189.0,2.0,64.0
2020-05-10,Республика Марий Эл,Mari El Republic,12.0,21.0,0.0,5.0,903.0,5.0,594.0
2020-05-10,Республика Мордовия,The Republic of Mordovia,13.0,46.0,0.0,19.0,1148.0,8.0,216.0
2020-05-10,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,33.0,0.0,23.0,510.0,4.0,106.0
2020-05-10,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,70.0,0.0,0.0,1575.0,10.0,296.0
2020-05-10,Республика Татарстан,Republic of Tatarstan,16.0,85.0,0.0,20.0,1671.0,5.0,360.0
2020-05-10,Республика Тыва,Tyva Republic,17.0,21.0,0.0,0.0,81.0,0.0,29.0
2020-05-10,Республика Хакасия,The Republic of Khakassia,19.0,22.0,0.0,2.0,425.0,8.0,96.0
2020-05-10,Республика Чувашия,Chuvash Republic,21.0,63.0,0.0,5.0,1144.0,8.0,205.0
2020-05-10,Ростовская область,Rostov region,61.0,89.0,2.0,50.0,1763.0,21.0,388.0
2020-05-10,Рязанская область,Ryazan Oblast,62.0,88.0,0.0,17.0,1648.0,5.0,215.0
2020-05-10,Самарская область,Samara Region,63.0,74.0,0.0,24.0,951.0,9.0,126.0
2020-05-10,Санкт-Петербург,St. Petersburg,78.0,414.0,0.0,12.0,7404.0,53.0,1674.0
2020-05-10,Саратовская область,Saratov region,64.0,69.0,0.0,37.0,1076.0,4.0,233.0
2020-05-10,Свердловская область,Sverdlovsk region,66.0,139.0,0.0,1.0,1844.0,3.0,270.0
2020-05-10,Севастополь,Sevastopol,92.0,3.0,0.0,3.0,122.0,2.0,24.0
2020-05-10,Смоленская область,Smolensk region,67.0,70.0,0.0,0.0,738.0,7.0,254.0
2020-05-10,Ставропольский край,Stavropol region,26.0,38.0,0.0,10.0,1050.0,20.0,289.0
2020-05-10,Тамбовская область,Tambov Region,68.0,91.0,0.0,29.0,1312.0,2.0,279.0
2020-05-10,Тверская область,Tver region,69.0,45.0,0.0,0.0,867.0,10.0,316.0
2020-05-10,Томская область,Tomsk region,70.0,19.0,0.0,5.0,210.0,2.0,56.0
2020-05-10,Тульская область,Tula region,71.0,89.0,0.0,25.0,1795.0,12.0,291.0
2020-05-10,Тюменская область,Tyumen region,72.0,73.0,0.0,9.0,803.0,5.0,293.0
2020-05-10,Удмуртская Республика,Udmurt republic,18.0,18.0,0.0,23.0,370.0,11.0,129.0
2020-05-10,Ульяновская область,Ulyanovsk region,73.0,83.0,0.0,1.0,848.0,4.0,145.0
2020-05-10,Хабаровский край,Khabarovsk region,27.0,34.0,0.0,0.0,896.0,7.0,345.0
2020-05-10,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,67.0,0.0,28.0,693.0,4.0,247.0
2020-05-10,Челябинская область,Chelyabinsk region,74.0,80.0,0.0,14.0,1138.0,4.0,263.0
2020-05-10,Чеченская Республика,Chechen Republic,95.0,26.0,0.0,18.0,759.0,8.0,422.0
2020-05-10,Чукотский автономный округ,Chukotka Autonomous Okrug,87.0,2.0,0.0,0.0,30.0,0.0,11.0
2020-05-10,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,72.0,0.0,8.0,1177.0,3.0,166.0
2020-05-10,Ярославская область,Yaroslavl region,76.0,63.0,0.0,0.0,1114.0,11.0,162.0
2020-05-11,Алтайский край,Altai region,22.0,38.0,0.0,20.0,707.0,3.0,224.0
2020-05-11,Амурская область,Amurskaya Oblast,28.0,12.0,0.0,0.0,152.0,1.0,24.0
2020-05-11,Архангельская область,Arkhangelsk region,29.0,32.0,0.0,7.0,457.0,3.0,163.0
2020-05-11,Астраханская область,Astrakhan region,30.0,33.0,0.0,4.0,764.0,6.0,181.0
2020-05-11,Белгородская область,Belgorod region,31.0,91.0,0.0,0.0,798.0,6.0,208.0
2020-05-11,Брянская область,Bryansk region,32.0,73.0,5.0,36.0,1678.0,22.0,536.0
2020-05-11,Владимирская область,Vladimir region,33.0,77.0,0.0,0.0,1326.0,15.0,100.0
2020-05-11,Волгоградская область,Volgograd region,34.0,49.0,0.0,20.0,1061.0,12.0,314.0
2020-05-11,Вологодская область,Vologda Region,35.0,12.0,0.0,6.0,298.0,1.0,104.0
2020-05-11,Воронежская область,Voronezh region,36.0,51.0,0.0,10.0,899.0,12.0,342.0
2020-05-11,Еврейская автономная область,Jewish Autonomous Region,79.0,6.0,0.0,5.0,185.0,1.0,39.0
2020-05-11,Забайкальский край,Zabaykalsky Krai,75.0,39.0,0.0,4.0,344.0,0.0,115.0
2020-05-11,Ивановская область,Ivanovo region,37.0,85.0,1.0,3.0,843.0,11.0,180.0
2020-05-11,Иркутская область,Irkutsk region,38.0,0.0,0.0,4.0,314.0,6.0,85.0
2020-05-11,Кабардино-Балкарская Республика,Kabardino-Balkar Republic,7.0,80.0,0.0,24.0,1325.0,3.0,223.0
2020-05-11,Калининградская область,Kaliningrad region,39.0,40.0,0.0,19.0,753.0,11.0,207.0
2020-05-11,Калужская область,Kaluga region,40.0,98.0,0.0,26.0,1828.0,15.0,254.0
2020-05-11,Камчатский край,Kamchatka Krai,41.0,8.0,0.0,0.0,384.0,0.0,65.0
2020-05-11,Карачаево-Черкесская Республика,Karachay-Cherkess Republic,9.0,12.0,0.0,0.0,539.0,3.0,86.0
2020-05-11,Кемеровская область,Kemerovo region,42.0,0.0,1.0,7.0,251.0,7.0,79.0
2020-05-11,Костромская область,Kostroma region,44.0,15.0,0.0,8.0,372.0,3.0,115.0
2020-05-11,Краснодарский край,Krasnodar region,23.0,98.0,0.0,40.0,2027.0,22.0,662.0
2020-05-11,Красноярский край,Krasnoyarsk region,24.0,58.0,1.0,1.0,1201.0,15.0,285.0
2020-05-11,Курганская область,Kurgan region,45.0,6.0,0.0,2.0,79.0,0.0,35.0
2020-05-11,Курская область,Kursk region,46.0,74.0,0.0,3.0,1484.0,6.0,301.0
2020-05-11,Ленинградская область,Leningrad region,47.0,66.0,0.0,27.0,1566.0,6.0,450.0
2020-05-11,Липецкая область,Lipetsk region,48.0,48.0,0.0,7.0,897.0,3.0,193.0
2020-05-11,Магаданская область,Magadan Region,49.0,0.0,0.0,10.0,155.0,3.0,83.0
2020-05-11,Москва,Moscow,77.0,6169.0,56.0,4032.0,115909.0,1124.0,17822.0
2020-05-11,Московская область,Moscow region,50.0,1079.0,14.0,153.0,21637.0,209.0,1389.0
2020-05-11,Мурманская область,Murmansk region,51.0,45.0,0.0,21.0,2416.0,5.0,291.0
2020-05-11,Ненецкий автономный округ,Nenets Autonomous Okrug,83.0,1.0,0.0,0.0,50.0,0.0,1.0
2020-05-11,Нижегородская область,Nizhny Novgorod Region,52.0,291.0,2.0,33.0,4733.0,31.0,694.0
2020-05-11,Новгородская область,Novgorod region,53.0,17.0,0.0,6.0,514.0,6.0,108.0
2020-05-11,Новосибирская область,Novosibirsk region,54.0,71.0,0.0,7.0,1171.0,15.0,314.0
2020-05-11,Омская область,Omsk region,55.0,23.0,1.0,4.0,302.0,7.0,58.0
2020-05-11,Оренбургская область,Orenburg region,56.0,49.0,0.0,47.0,986.0,5.0,331.0
2020-05-11,Орловская область,Oryol Region,57.0,64.0,0.0,8.0,1087.0,9.0,257.0
2020-05-11,Пензенская область,Penza region,58.0,38.0,2.0,52.0,802.0,10.0,402.0
2020-05-11,Пермский край,Perm,59.0,10.0,0.0,10.0,753.0,11.0,401.0
2020-05-11,Приморский край,Primorsky Krai,25.0,51.0,0.0,20.0,907.0,10.0,213.0
2020-05-11,Псковская область,Pskov region,60.0,15.0,0.0,1.0,308.0,8.0,67.0
2020-05-11,Республика Адыгея,Republic of Adygea,1.0,17.0,0.0,0.0,241.0,7.0,173.0
2020-05-11,Республика Алтай,Altai Republic,4.0,2.0,0.0,1.0,54.0,0.0,18.0
2020-05-11,Республика Башкортостан,Republic of Bashkortostan,2.0,76.0,0.0,0.0,1567.0,15.0,435.0
2020-05-11,Республика Бурятия,The Republic of Buryatia,3.0,0.0,0.0,11.0,620.0,5.0,188.0
2020-05-11,Республика Дагестан,The Republic of Dagestan,5.0,119.0,2.0,196.0,2772.0,20.0,968.0
2020-05-11,Республика Ингушетия,The Republic of Ingushetia,6.0,46.0,0.0,15.0,1245.0,29.0,287.0
2020-05-11,Республика Калмыкия,Republic of Kalmykia,8.0,21.0,0.0,24.0,494.0,6.0,129.0
2020-05-11,Республика Карелия,The Republic of Karelia,10.0,12.0,0.0,3.0,160.0,0.0,35.0
2020-05-11,Республика Коми,Komi Republic,11.0,21.0,1.0,33.0,844.0,15.0,252.0
2020-05-11,Республика Крым,Republic of Crimea,82.0,4.0,0.0,0.0,193.0,2.0,64.0
2020-05-11,Республика Марий Эл,Mari El Republic,12.0,25.0,0.0,29.0,928.0,5.0,623.0
2020-05-11,Республика Мордовия,The Republic of Mordovia,13.0,42.0,0.0,21.0,1190.0,8.0,237.0
2020-05-11,Республика Саха (Якутия),The Republic of Sakha (Yakutia),14.0,41.0,0.0,14.0,551.0,4.0,120.0
2020-05-11,Республика Северная Осетия - Алания,Republic of North Ossetia - Alania,15.0,72.0,0.0,0.0,1647.0,10.0,296.0
2020-05-11,Республика Татарстан,Republic of Tatarstan,16.0,90.0,0.0,100.0,1761.0,5.0,460.0
2020-05-11,Республика Тыва,Tyva Republic,17.0,12.0,0.0,0.0,93.0,0.0,29.0
2020-05-11,Республика Хакасия,The Republic of Khakassia,19.0,41.0,0.0,0.0,466.0,8.0,96.0
2020-05-11,Республика Чувашия,Chuvash Republic,21.0,76.0,0.0,50.0,1220.0,8.0,255.0
2020-05-11,Ростовская область,Rostov region,61.0,88.0,1.0,19.0,1851.0,22.0,407.0
2020-05-11,Рязанская область,Ryazan Oblast,62.0,96.0,0.0,9.0,1744.0,5.0,224.0
2020-05-11,Самарская область,Samara Region,63.0,66.0,0.0,9.0,1017.0,9.0,135.0
2020-05-11,Санкт-Петербург,St. Petersburg,78.0,307.0,3.0,7.0,7711.0,56.0,1681.0
2020-05-11,Саратовская область,Saratov region,64.0,92.0,1.0,4.0,1168.0,5.0,237.0
2020-05-11,Сахалинская область,Sakhalin region,65.0,1.0,0.0,0.0,38.0,0.0,20.0
2020-05-11,Свердловская область,Sverdlovsk region,66.0,108.0,0.0,13.0,1952.0,3.0,283.0
2020-05-11,Севастополь,Sevastopol,92.0,4.0,0.0,0.0,126.0,2.0,24.0
2020-05-11,Смоленская область,Smolensk region,67.0,164.0,0.0,10.0,902.0,7.0,264.0
2020-05-11,Ставропольский край,Stavropol region,26.0,34.0,0.0,12.0,1084.0,20.0,301.0
2020-05-11,Тамбовская область,Tambov Region,68.0,91.0,0.0,14.0,1403.0,2.0,293.0
2020-05-11,Тверская область,Tver region,69.0,31.0,0.0,28.0,898.0,10.0,344.0
2020-05-11,Томская область,Tomsk region,70.0,69.0,1.0,0.0,279.0,3.0,56.0
2020-05-11,Тульская область,Tula region,71.0,86.0,0.0,33.0,1881.0,12.0,324.0
2020-05-11,Тюменская область,Tyumen region,72.0,29.0,0.0,7.0,832.0,5.0,300.0
2020-05-11,Удмуртская Республика,Udmurt republic,18.0,19.0,1.0,0.0,389.0,12.0,129.0
2020-05-11,Ульяновская область,Ulyanovsk region,73.0,0.0,0.0,7.0,848.0,4.0,152.0
2020-05-11,Хабаровский край,Khabarovsk region,27.0,39.0,0.0,20.0,935.0,7.0,365.0
2020-05-11,Ханты-Мансийский АО,Khanty-Mansiysk,86.0,84.0,0.0,5.0,777.0,4.0,252.0
2020-05-11,Чеченская Республика,Chechen Republic,95.0,28.0,0.0,23.0,787.0,8.0,445.0
2020-05-11,Чукотский автономный округ,Chukotka Autonomous Okrug,87.0,1.0,0.0,0.0,31.0,0.0,11.0
2020-05-11,Ямало-Ненецкий АО,Yamalo-Nenets Autonomous Okrug,89.0,62.0,0.0,12.0,1239.0,3.0,178.0
2020-05-11,Ярославская область,Yaroslavl region,76.0,78.0,0.0,36.0,1192.0,11.0,198.0
2020-05-12,Алтайский край,Altai region,22.0,20.0,0.0,66.0,727.0,3.0,290.0
2020-05-12,Амурская область,Amurskaya Oblast,28.0,17.0,0.0,6.0,169.0,1.0,30.0
2020-05-12,Архангельская область,Arkhangelsk region,29.0,37.0,0.0,1.0,494.0,3.0,164.0
2020-05-12,Астраханская область,Astrakhan region,30.0,42.0,1.0,28.0,806.0,7.0,209.0
2020-05-12,Белгородская область,Belgorod region,31.0,54.0,2.0,0.0,852.0,8.0,208.0
2020-05-12,Брянская область,Bryansk region,32.0,75.0,7.0,56.0,1753.0,29.0,592.0
2020-05-12,Владимирская область,Vladimir region,33.0,61.0,0.0,3.0,1387.0,15.0,103.0
2020-05-12,Волгоградская область,Volgograd region,34.0,74.0,0.0,2.0,1135.0,12.0,316.0
2020-05-12,Вологодская область,Vologda Region,35.0,19.0,0.0,2.0,317.0,1.0,106.0
2020-05-12,Воронежская область,Voronezh region,36.0,44.0,0.0,13.0,943.0,12.0,355.0
2020-05-12,Еврейская автономная область,Jewish Autonomous Region,79.0,3.0,0.0,0.0,188.0,1.0,39.0
2020-05-12,Забайкальский край,Zabaykalsky Krai,75.0,20.0,1.0,17.0,364.0,1.0,132.0
2020-05-12,Ивановская область,Ivanovo region,37.0,68.0,1.0,6.0,911.0,12.0,186.0
2020-05-12,Иркутская область,Irkutsk region,38.0,19.0,0.0,9.0,333.0,6.0,94.0
